current_price,old_price,product_name,brand,vendor,month
68.39471608123742,9.653687488762662,Egg Free Range,Brand C,NoFrills,4
20.97040953712072,73.32377732423133,Egg Regular,Brand C,TandT,2
50.90197765407152,3.6717988792993124,Egg Free Range,Brand C,NoFrills,6
55.06101453436072,13.590662599373609,Egg Free Range,Brand B,Loblaws,6
7.673400194663554,2.31984662941657,Egg Organic,Brand B,Loblaws,3
17.0201618585363,30.354713256349786,Egg Free Range,Brand B,Loblaws,2
19.1761558104353,54.76714465100318,Egg Free Range,Brand C,Loblaws,8
7.36973469669465,50.675953914159905,Egg Organic,Brand C,NoFrills,12
8.543878182861954,37.71074927495792,Egg Free Range,Brand C,TandT,11
69.37953848090953,6.720478559881449,Egg Regular,Brand A,NoFrills,4
69.01854235018138,74.5350835839007,Egg Regular,Brand C,Loblaws,9
9.87812005758751,43.377257818197826,Egg Free Range,Brand A,Loblaws,6
63.393865458676586,55.35030696826986,Egg Free Range,Brand B,Loblaws,12
40.47518600532319,22.21498835047707,Egg Free Range,Brand A,TandT,11
27.87696752368938,61.87421194970607,Egg Regular,Brand C,TandT,2
31.66324104452971,48.64752775007859,Egg Organic,Brand B,NoFrills,1
49.54492243409156,70.03097210647537,Egg Regular,Brand B,Loblaws,9
6.077141271759755,30.829809449352325,Egg Organic,Brand A,NoFrills,8
23.96651433542836,24.115260606221856,Egg Free Range,Brand C,TandT,6
47.753660817760974,56.480701824007554,Egg Regular,Brand B,Loblaws,8
22.408684621327552,53.676454973518844,Egg Free Range,Brand B,Loblaws,4
58.25706854007672,33.82434465498663,Egg Regular,Brand A,TandT,12
15.318887277496978,62.27682041972875,Egg Organic,Brand B,NoFrills,5
35.01712289476767,23.91106115079485,Egg Free Range,Brand B,TandT,2
19.559620195124296,70.4586081485357,Egg Organic,Brand B,NoFrills,10
13.706344382492825,48.694158534053706,Egg Organic,Brand B,Loblaws,5
66.55027725409715,59.95643588632345,Egg Organic,Brand C,Loblaws,5
22.74140096089337,55.368479128219185,Egg Regular,Brand C,Loblaws,9
33.65927169577684,51.24318791846744,Egg Free Range,Brand B,Loblaws,7
2.279962561125867,54.29435253198258,Egg Regular,Brand A,NoFrills,2
38.46602654176298,15.275084217609837,Egg Free Range,Brand C,TandT,12
45.20777376302517,46.267098721228535,Egg Free Range,Brand B,TandT,12
41.86571851920336,59.192514693755655,Egg Organic,Brand C,Loblaws,11
22.756157591398804,18.618576233154162,Egg Free Range,Brand A,NoFrills,10
62.405023005749094,53.41254542127251,Egg Free Range,Brand B,Loblaws,9
43.95505895627662,7.600755096990615,Egg Organic,Brand C,Loblaws,10
21.430356399617157,56.8894324104581,Egg Organic,Brand A,NoFrills,10
27.372336877458725,72.76142110113986,Egg Free Range,Brand A,NoFrills,9
11.508694941764697,51.31286010077223,Egg Regular,Brand B,Loblaws,10
60.4153651820356,51.56724652690813,Egg Regular,Brand C,NoFrills,10
66.72303055251483,32.65645678830332,Egg Regular,Brand B,TandT,7
39.593488649418575,11.096191554702818,Egg Organic,Brand C,TandT,1
23.286272816886193,36.42826928722672,Egg Regular,Brand C,NoFrills,1
69.75435545550194,7.716574307400733,Egg Free Range,Brand C,TandT,9
16.687538615930823,58.191366962362075,Egg Regular,Brand B,Loblaws,7
43.00872910053469,28.55210510114208,Egg Regular,Brand A,TandT,6
7.865716359587386,43.9783450159151,Egg Organic,Brand A,Loblaws,3
34.256688822358846,29.82814925460145,Egg Regular,Brand B,Loblaws,4
7.257396054365672,16.085566231887785,Egg Organic,Brand B,NoFrills,7
11.556807029172777,41.465686096036805,Egg Regular,Brand B,NoFrills,4
20.04328337851446,30.044163718782364,Egg Regular,Brand A,Loblaws,4
41.002546923179175,66.46309286465868,Egg Free Range,Brand B,Loblaws,7
51.300755515596826,7.701997364265844,Egg Free Range,Brand A,TandT,1
11.860186667572707,5.400006232457235,Egg Organic,Brand A,Loblaws,7
60.68814438479952,13.297443004939705,Egg Regular,Brand C,Loblaws,2
49.689274396291,72.0714858847577,Egg Organic,Brand C,NoFrills,8
53.29943169375881,34.37538607015274,Egg Organic,Brand C,TandT,11
10.575879001859574,52.10085185420699,Egg Regular,Brand A,Loblaws,5
25.272248071935024,3.3078022469393913,Egg Free Range,Brand B,TandT,1
47.23434065517503,36.356107971761375,Egg Free Range,Brand A,TandT,3
36.8194824310625,4.039758906895295,Egg Organic,Brand A,TandT,7
24.697192883882668,47.94537554892711,Egg Organic,Brand A,Loblaws,1
17.08536867254879,66.6623435799405,Egg Regular,Brand A,Loblaws,11
4.383640530193224,15.522238634983077,Egg Regular,Brand B,NoFrills,7
16.812931236186994,22.113605767125264,Egg Regular,Brand B,NoFrills,8
62.33282743211835,66.6849010622222,Egg Organic,Brand C,NoFrills,2
56.88189780316315,2.9987590070813894,Egg Free Range,Brand C,TandT,6
52.40198700323235,60.35324489214457,Egg Free Range,Brand C,NoFrills,10
11.121150817964226,35.33551211891695,Egg Free Range,Brand B,NoFrills,9
9.019533892334438,6.674517160477117,Egg Regular,Brand C,TandT,7
68.22939981889911,69.86280090382323,Egg Regular,Brand C,NoFrills,1
30.71081552744843,14.997668673470617,Egg Free Range,Brand C,TandT,7
32.65339822440873,57.58156817233189,Egg Free Range,Brand A,NoFrills,7
11.844664338896981,33.53875826223753,Egg Regular,Brand C,NoFrills,12
41.07668058414012,51.80548115594312,Egg Organic,Brand C,NoFrills,1
19.192396834669633,14.878770696260036,Egg Organic,Brand C,NoFrills,2
16.358551474604752,67.95044813510961,Egg Regular,Brand A,NoFrills,3
48.47953754177782,4.285427760733292,Egg Regular,Brand B,TandT,11
20.03349815812893,17.382461542980746,Egg Organic,Brand A,TandT,8
56.78232929034624,20.562027629092334,Egg Free Range,Brand A,Loblaws,1
6.872230849843472,59.19552506447769,Egg Free Range,Brand B,Loblaws,3
57.592614757642146,30.052973820669575,Egg Regular,Brand B,NoFrills,9
30.10465403369162,21.844128457298503,Egg Free Range,Brand C,NoFrills,4
52.98510651273652,6.482929742578417,Egg Regular,Brand B,TandT,4
46.47177438665181,38.79330371677875,Egg Organic,Brand A,NoFrills,8
31.295778470300135,35.058948793830346,Egg Regular,Brand A,NoFrills,3
44.01700320839881,75.9658273152355,Egg Regular,Brand A,Loblaws,11
0.362416215618141,11.414748986288906,Egg Free Range,Brand C,NoFrills,4
15.463183186892419,64.28840484593995,Egg Organic,Brand B,NoFrills,12
49.43140063319821,2.8072342188470065,Egg Organic,Brand C,Loblaws,5
15.318497567782178,60.07831531319767,Egg Regular,Brand A,NoFrills,2
57.02862302421592,18.029835995892064,Egg Free Range,Brand B,TandT,10
21.768831483596003,10.782267454648391,Egg Organic,Brand C,Loblaws,4
48.238155483515,15.12029901560396,Egg Organic,Brand B,Loblaws,7
65.30056396471336,17.05069306090474,Egg Organic,Brand C,TandT,6
8.395211452273651,71.95806121340021,Egg Organic,Brand B,NoFrills,4
9.225978218405507,76.13522151380776,Egg Free Range,Brand C,NoFrills,9
47.57507390810642,24.2483055371698,Egg Free Range,Brand A,TandT,7
30.210559189491903,11.032284416090697,Egg Free Range,Brand C,Loblaws,8
58.45437212325632,51.07575506598688,Egg Free Range,Brand A,Loblaws,3
68.00037573336158,45.260778516381976,Egg Regular,Brand C,TandT,8
5.240262187393382,26.850354020306842,Egg Free Range,Brand B,TandT,7
32.358636558651924,62.76883779897354,Egg Regular,Brand B,NoFrills,7
49.20241934955585,22.19658186766319,Egg Regular,Brand B,TandT,2
6.386252098521218,65.20609067420475,Egg Free Range,Brand A,TandT,1
69.49848016301169,11.023952926574275,Egg Organic,Brand A,Loblaws,11
17.96087592397816,66.43728648856282,Egg Free Range,Brand A,TandT,7
3.7808474271884185,5.680700107598677,Egg Organic,Brand A,NoFrills,12
48.13939579514321,33.81733280221931,Egg Regular,Brand B,NoFrills,5
55.147359386254095,52.53951630562543,Egg Free Range,Brand B,NoFrills,1
24.96219925275072,16.283409781949594,Egg Regular,Brand B,Loblaws,2
25.856311055878173,72.59768478706478,Egg Regular,Brand B,Loblaws,5
20.32939510401338,29.545510656302795,Egg Free Range,Brand B,TandT,6
5.900913072531111,48.41979639517143,Egg Free Range,Brand B,Loblaws,6
25.787544418461618,14.576923603052274,Egg Regular,Brand C,Loblaws,12
12.730442325957119,50.93983034512028,Egg Free Range,Brand C,TandT,12
37.67150217900518,56.70992609284818,Egg Organic,Brand A,TandT,1
35.43506727952044,38.43973585790023,Egg Free Range,Brand A,Loblaws,12
66.16114530811551,66.95486077530309,Egg Free Range,Brand A,TandT,8
24.10644064005464,64.13569247403181,Egg Organic,Brand B,TandT,8
32.70196150769479,75.71336220844648,Egg Regular,Brand B,TandT,4
6.079122112328187,51.52403120424598,Egg Organic,Brand A,Loblaws,9
60.24504289826844,49.690229258183386,Egg Organic,Brand B,NoFrills,9
27.891720180544066,4.000905573945492,Egg Free Range,Brand C,NoFrills,4
51.592748746988356,15.13830206300132,Egg Regular,Brand A,NoFrills,1
12.293645660765469,3.040968909170479,Egg Organic,Brand A,NoFrills,3
32.00869523783214,65.30954589188099,Egg Organic,Brand B,Loblaws,3
53.98246354229282,32.99551264739595,Egg Organic,Brand B,Loblaws,6
4.69419888493605,63.017030847193666,Egg Regular,Brand A,NoFrills,6
57.108576948191036,12.142889881888404,Egg Free Range,Brand B,Loblaws,5
21.30758825403638,31.572723435154185,Egg Regular,Brand C,TandT,7
25.732983809527937,55.77858272634446,Egg Organic,Brand A,Loblaws,11
22.071777085801585,5.108409847998991,Egg Free Range,Brand A,Loblaws,10
2.9331917533418164,25.801894623134285,Egg Organic,Brand B,NoFrills,9
36.46995096393395,59.925840307539325,Egg Organic,Brand C,Loblaws,7
47.63007453803904,64.79471234261058,Egg Regular,Brand B,TandT,11
63.24924980825744,67.09725217363797,Egg Regular,Brand B,Loblaws,6
2.1081898137414825,73.40052295670844,Egg Organic,Brand C,Loblaws,10
69.22919233954511,29.89957771934569,Egg Regular,Brand C,TandT,12
21.42915192930959,73.21630752549507,Egg Organic,Brand A,NoFrills,10
65.7503809858812,54.37175758238882,Egg Regular,Brand B,Loblaws,10
48.22874414311722,32.806257744003084,Egg Organic,Brand C,NoFrills,12
31.47059706152882,30.462202223073692,Egg Organic,Brand C,Loblaws,3
57.20586714807897,16.64572203407064,Egg Regular,Brand C,TandT,3
3.081514122490771,58.06958503060042,Egg Regular,Brand C,NoFrills,7
51.81094721306115,34.571750890947875,Egg Free Range,Brand B,NoFrills,8
24.62179993245285,35.201386554846536,Egg Regular,Brand C,Loblaws,4
58.09561236316804,6.913695683870464,Egg Free Range,Brand C,TandT,7
37.635813345727506,28.463520557768643,Egg Free Range,Brand C,TandT,5
19.45483002950437,68.96020012164487,Egg Regular,Brand B,NoFrills,1
56.124052442573,42.16682894335128,Egg Regular,Brand C,NoFrills,1
6.713969439477659,2.906420955266803,Egg Free Range,Brand B,TandT,4
58.29462755180429,30.241824879301713,Egg Free Range,Brand B,TandT,1
19.61572434841655,9.21793260260485,Egg Regular,Brand B,Loblaws,2
52.79164953701198,21.743330844622104,Egg Regular,Brand C,Loblaws,12
67.49286803423892,55.55009588220156,Egg Organic,Brand A,TandT,4
6.004960570936091,29.293365140557288,Egg Organic,Brand A,Loblaws,9
59.84504824000876,49.04811891843564,Egg Free Range,Brand B,NoFrills,2
56.21391420244239,38.5214012560714,Egg Organic,Brand B,NoFrills,12
27.161193295796398,62.27426483042538,Egg Free Range,Brand C,Loblaws,10
23.15043481499422,45.052481916947286,Egg Free Range,Brand B,Loblaws,3
14.606030049850233,13.698658690182492,Egg Free Range,Brand C,NoFrills,5
39.993196280342524,72.19652706852182,Egg Organic,Brand B,TandT,6
62.191924566328524,4.663303261967376,Egg Regular,Brand C,NoFrills,12
37.22988361027557,7.218028386319056,Egg Organic,Brand B,TandT,11
41.21754003171343,64.87869395270943,Egg Organic,Brand A,TandT,10
46.70511002921965,32.722775106700134,Egg Organic,Brand B,Loblaws,1
37.24230866471305,55.394633874036366,Egg Free Range,Brand B,TandT,6
35.84565637186635,56.82136188526638,Egg Organic,Brand C,NoFrills,9
1.4557391002541409,76.0322484680172,Egg Regular,Brand C,Loblaws,5
3.6534775507589803,74.00632661842741,Egg Free Range,Brand A,Loblaws,1
65.06856854533775,11.388713057078421,Egg Organic,Brand A,NoFrills,6
53.91843062580563,51.3788785834331,Egg Organic,Brand A,NoFrills,8
14.337275717379525,3.0843102742545305,Egg Regular,Brand B,Loblaws,2
45.62721611679531,38.35060051519423,Egg Free Range,Brand C,TandT,9
45.871387093998486,61.040979189286006,Egg Free Range,Brand C,TandT,11
27.863377021816557,29.5367935645394,Egg Free Range,Brand A,TandT,4
56.91515435670968,73.03800318486988,Egg Free Range,Brand B,NoFrills,4
38.43565127426292,51.05205665240064,Egg Regular,Brand C,TandT,12
61.988340506502425,33.630563881816336,Egg Regular,Brand C,Loblaws,11
38.87385237359907,64.6588978065271,Egg Regular,Brand C,TandT,9
63.44531145527959,62.06117037868127,Egg Regular,Brand A,Loblaws,10
41.25255882638041,33.19464260613545,Egg Free Range,Brand C,TandT,5
29.82847792720422,25.728610547687857,Egg Organic,Brand C,TandT,10
66.47811359942425,43.741696809269484,Egg Organic,Brand A,NoFrills,4
49.721580355265175,66.38235790587962,Egg Free Range,Brand B,TandT,4
29.120854727444236,45.33398113233037,Egg Organic,Brand C,Loblaws,2
1.6092420719610527,49.86298260654323,Egg Organic,Brand C,NoFrills,3
39.808696205341256,59.18590627640485,Egg Organic,Brand A,Loblaws,4
34.467820142470295,53.51199091662652,Egg Free Range,Brand B,Loblaws,11
61.53843231843318,66.80801487546414,Egg Organic,Brand A,NoFrills,5
56.95331823917571,7.788680895324796,Egg Free Range,Brand A,TandT,8
59.82660443464759,47.17375964625738,Egg Free Range,Brand C,Loblaws,11
25.957631721608337,18.962468921244145,Egg Free Range,Brand C,Loblaws,3
61.20935092859901,36.449408409614115,Egg Free Range,Brand A,Loblaws,1
10.872217022976837,22.253004307551308,Egg Free Range,Brand A,Loblaws,2
19.96100091142114,70.75565133825876,Egg Free Range,Brand A,Loblaws,3
46.7726812951779,31.10643511934206,Egg Free Range,Brand C,TandT,7
68.41453995983116,43.76494583410211,Egg Regular,Brand B,Loblaws,3
40.923650055178435,6.732238823296502,Egg Organic,Brand C,TandT,3
37.01226494039408,72.61000213235616,Egg Organic,Brand C,TandT,12
4.56408978452906,56.79291659162379,Egg Regular,Brand C,Loblaws,7
67.83324724299833,36.88286580689251,Egg Regular,Brand A,NoFrills,10
8.705718376622535,14.450097927693278,Egg Organic,Brand B,TandT,4
6.485387548282742,56.37924434846266,Egg Regular,Brand A,Loblaws,8
61.6840282441629,47.5320912394952,Egg Regular,Brand B,NoFrills,1
35.743098068009125,5.21601914412342,Egg Free Range,Brand C,TandT,2
23.839901512451465,4.623899094089865,Egg Regular,Brand A,Loblaws,4
62.62935000903904,35.34979271464049,Egg Regular,Brand B,NoFrills,10
2.557143611996435,14.382745748199524,Egg Free Range,Brand B,TandT,2
16.855420721322297,38.10542483214289,Egg Organic,Brand B,Loblaws,3
48.150917857722376,75.60425350227392,Egg Free Range,Brand A,Loblaws,6
16.060511368573643,17.681893879091366,Egg Regular,Brand B,TandT,6
22.516333009600636,55.01569041155278,Egg Organic,Brand A,NoFrills,11
12.44971267521847,12.025635973410681,Egg Regular,Brand A,TandT,2
56.15758479991927,40.73648316578008,Egg Free Range,Brand B,Loblaws,9
10.520008158632553,63.87869194016791,Egg Free Range,Brand B,TandT,5
57.64049350254703,10.247220007693395,Egg Free Range,Brand C,Loblaws,2
23.38730874215718,63.206590053513644,Egg Free Range,Brand C,Loblaws,5
26.39463955795392,19.354501147083937,Egg Organic,Brand A,Loblaws,2
44.1980662214756,7.966053283764049,Egg Regular,Brand A,TandT,3
7.061506539406254,13.063339103935286,Egg Free Range,Brand A,NoFrills,5
1.862082208916545,51.33331179184839,Egg Free Range,Brand A,Loblaws,4
69.50549939809832,52.332605247357854,Egg Free Range,Brand C,Loblaws,1
41.00717998910229,10.712841412797571,Egg Free Range,Brand A,TandT,12
54.79179471708834,75.42481339164078,Egg Organic,Brand C,Loblaws,6
62.45948390037752,11.757057636864484,Egg Organic,Brand A,Loblaws,3
52.913927496280515,72.5424726712238,Egg Free Range,Brand A,Loblaws,11
68.54133184037636,54.08488737940788,Egg Regular,Brand B,Loblaws,1
3.4052847524313257,43.96508434578776,Egg Regular,Brand B,NoFrills,11
63.26090562878642,19.380916751949115,Egg Free Range,Brand C,TandT,1
60.62078670662362,26.606219940297304,Egg Regular,Brand C,Loblaws,11
54.34489281476475,64.74140310782938,Egg Organic,Brand A,TandT,6
26.579031598311847,70.99110087826847,Egg Regular,Brand B,TandT,3
3.2632466713897883,39.944491977021094,Egg Free Range,Brand B,TandT,10
25.71487594795413,68.43729644023813,Egg Organic,Brand A,TandT,12
19.399513453789982,54.36927919896319,Egg Regular,Brand A,Loblaws,9
59.57356470689177,32.942427644254636,Egg Organic,Brand C,NoFrills,2
25.574903289475476,23.502570262076333,Egg Free Range,Brand B,Loblaws,7
21.53992289343383,74.1911066420935,Egg Organic,Brand A,NoFrills,2
53.2113677432388,10.091286363806576,Egg Organic,Brand B,TandT,10
59.181179930409414,52.5552303357888,Egg Organic,Brand A,TandT,10
32.2288159452891,63.21850414136424,Egg Organic,Brand C,Loblaws,8
51.156141746579664,17.082047385880724,Egg Regular,Brand A,Loblaws,2
7.5801177864801135,45.96202396671287,Egg Free Range,Brand C,Loblaws,11
15.654028160339221,12.910036938209087,Egg Organic,Brand C,TandT,12
66.78224391721655,31.54844715212472,Egg Organic,Brand B,Loblaws,5
52.71693512293975,18.810376972779633,Egg Regular,Brand A,NoFrills,5
57.37843199813738,40.879655753048134,Egg Free Range,Brand C,Loblaws,9
29.43235290735494,51.83778499931097,Egg Regular,Brand B,TandT,3
41.69678942982573,69.92426632201298,Egg Regular,Brand B,Loblaws,11
55.97604903593659,25.989016629615797,Egg Organic,Brand B,NoFrills,10
62.21654658765066,19.089490013970064,Egg Free Range,Brand A,Loblaws,12
27.162446390613912,24.24553899321705,Egg Free Range,Brand B,TandT,5
6.621836389498785,17.88701508869417,Egg Free Range,Brand A,TandT,1
43.919301759987135,9.95235960148275,Egg Organic,Brand A,Loblaws,12
52.271018896847956,21.017240016022697,Egg Organic,Brand C,NoFrills,5
6.27746333735995,71.15408401679247,Egg Free Range,Brand B,TandT,10
21.26405679658055,4.867649155836552,Egg Free Range,Brand C,TandT,5
43.14039987812284,38.881231422871345,Egg Regular,Brand A,NoFrills,5
52.77924715671222,61.22699696306139,Egg Organic,Brand A,NoFrills,8
64.21219988804776,64.60116626605391,Egg Organic,Brand B,NoFrills,2
33.470780226462516,44.600359206730495,Egg Regular,Brand A,Loblaws,10
39.835542011372745,19.03702087809332,Egg Free Range,Brand A,Loblaws,6
51.64297330822795,45.04283646810799,Egg Free Range,Brand A,TandT,8
60.059787586340676,11.061689960062504,Egg Free Range,Brand A,Loblaws,7
63.66114550184458,37.44853004734031,Egg Organic,Brand A,NoFrills,9
4.257585818627849,7.7113282409776,Egg Free Range,Brand C,TandT,5
35.362592463665635,23.861870719669387,Egg Free Range,Brand C,TandT,8
24.748948890119788,52.2773573049996,Egg Organic,Brand B,NoFrills,10
59.2314395246515,16.230518505405634,Egg Free Range,Brand A,NoFrills,1
56.50627351249102,30.73757060121745,Egg Organic,Brand B,TandT,2
8.503293292857705,61.92009142687544,Egg Regular,Brand C,Loblaws,12
49.975745420912276,18.002833889760076,Egg Organic,Brand A,Loblaws,10
16.718828650270588,6.428810664769261,Egg Organic,Brand B,NoFrills,1
5.551487288293429,60.037511953413485,Egg Organic,Brand A,TandT,3
65.50711061634588,51.77547841436229,Egg Free Range,Brand C,Loblaws,3
11.27831069990527,39.61922345387749,Egg Free Range,Brand C,Loblaws,3
45.40401500284206,16.90831748461351,Egg Regular,Brand B,TandT,12
12.417246196973137,14.897275759838521,Egg Organic,Brand A,TandT,10
1.7283554806513712,47.26609011630527,Egg Organic,Brand C,TandT,6
36.64472253633197,3.5113994680438188,Egg Free Range,Brand A,Loblaws,2
6.340118045797571,18.088435897817835,Egg Regular,Brand A,TandT,12
20.043943426231852,63.53181228516623,Egg Regular,Brand B,TandT,12
29.617495205411686,23.510149020981043,Egg Organic,Brand C,TandT,10
41.23979413022752,1.7800579086411745,Egg Regular,Brand B,NoFrills,8
56.52433396597858,74.05344975450076,Egg Free Range,Brand A,Loblaws,9
14.400986249148845,7.257357252659276,Egg Organic,Brand A,NoFrills,2
32.33352263180539,57.728908470990135,Egg Regular,Brand B,TandT,3
31.547649312196295,64.45446776572615,Egg Regular,Brand B,NoFrills,7
51.44286883649882,1.771552074085921,Egg Regular,Brand C,TandT,8
50.11982010338455,65.74273292620666,Egg Regular,Brand B,TandT,5
58.23292304868344,42.614722949890414,Egg Free Range,Brand C,NoFrills,12
62.08819598177913,26.515705499146133,Egg Regular,Brand C,Loblaws,5
66.6912210241612,25.44665108703077,Egg Free Range,Brand C,TandT,9
38.68596084445249,49.411985361538825,Egg Organic,Brand C,Loblaws,8
36.71590946765151,10.32264735603705,Egg Regular,Brand B,TandT,4
12.220840464234351,24.332096997983754,Egg Regular,Brand A,Loblaws,6
33.71605686793104,45.120834444705395,Egg Organic,Brand C,TandT,7
18.011156683992592,58.582960477992884,Egg Regular,Brand A,NoFrills,8
3.1011191745707762,42.722188156852496,Egg Regular,Brand B,NoFrills,11
44.5502035114495,53.12446161949075,Egg Free Range,Brand B,TandT,10
37.915813271999355,28.92944596324116,Egg Organic,Brand A,Loblaws,3
10.089613288077526,69.86172973901033,Egg Organic,Brand C,NoFrills,11
20.093362374384885,75.13520814641379,Egg Regular,Brand A,Loblaws,6
40.94391126242,59.110239230329164,Egg Organic,Brand B,TandT,9
11.82570365077816,1.4876217278372497,Egg Organic,Brand C,NoFrills,3
7.038335370956919,40.49784791334532,Egg Regular,Brand C,NoFrills,2
30.187187943672757,61.62909546138718,Egg Regular,Brand B,TandT,12
25.112350669009608,16.407903797086327,Egg Regular,Brand A,NoFrills,6
59.1880703867739,30.077379563255235,Egg Organic,Brand A,NoFrills,1
18.45082811519969,42.00973961397074,Egg Free Range,Brand A,Loblaws,2
1.9422453253297136,57.44070560343563,Egg Free Range,Brand C,Loblaws,11
60.404751933929504,26.029931081859395,Egg Regular,Brand B,NoFrills,1
23.637397377365264,25.38652080727741,Egg Regular,Brand A,TandT,3
44.340412803785874,32.94091773363761,Egg Regular,Brand A,NoFrills,7
38.394053184413345,21.67047512119636,Egg Regular,Brand A,NoFrills,2
26.553123395447617,48.408331037564196,Egg Regular,Brand C,NoFrills,2
13.277914230837487,3.8826192637719217,Egg Free Range,Brand A,Loblaws,12
30.210001580868845,46.913519099568944,Egg Regular,Brand A,Loblaws,2
44.26968887576367,32.42923296682537,Egg Free Range,Brand B,NoFrills,11
36.61187818822916,3.884238077746704,Egg Organic,Brand B,Loblaws,12
46.27922234906349,76.48608768309467,Egg Free Range,Brand C,Loblaws,8
51.13728247575927,48.44432597327977,Egg Free Range,Brand A,TandT,9
34.24208135783672,64.67094119375571,Egg Regular,Brand A,Loblaws,9
27.111247847029006,30.903149106623605,Egg Organic,Brand A,NoFrills,5
0.8060222260421142,73.40412207119167,Egg Free Range,Brand A,TandT,6
0.5866432937560603,29.47472632137127,Egg Regular,Brand C,NoFrills,4
69.63727242015301,63.22278048914857,Egg Free Range,Brand A,Loblaws,3
7.8454000726807855,1.1023975903354586,Egg Regular,Brand A,TandT,10
29.494493571356866,67.33888848866336,Egg Regular,Brand A,NoFrills,3
50.33783751695417,6.202278866376727,Egg Free Range,Brand A,TandT,8
52.055275952308435,62.97887293666601,Egg Free Range,Brand C,Loblaws,3
61.07343805988319,45.34712971333414,Egg Regular,Brand B,Loblaws,7
42.67408216680865,52.73913133725524,Egg Free Range,Brand B,NoFrills,9
53.007125452221366,55.14021639113314,Egg Regular,Brand B,Loblaws,3
59.34882882304955,21.961247495757416,Egg Free Range,Brand C,NoFrills,4
43.0162303475663,52.03337639091536,Egg Free Range,Brand B,TandT,3
55.58599552736152,23.255690087527036,Egg Regular,Brand A,TandT,7
1.9220572494808585,44.20073902064003,Egg Regular,Brand A,Loblaws,12
29.372267529051747,4.73174050617963,Egg Free Range,Brand C,TandT,7
61.274307110672815,27.12118738071993,Egg Free Range,Brand A,NoFrills,7
45.42419310401659,38.59258920439519,Egg Organic,Brand C,Loblaws,11
64.72920621813275,41.19230599171482,Egg Free Range,Brand C,TandT,7
12.327200189461,62.90733476767316,Egg Regular,Brand A,Loblaws,6
22.32951889125164,39.55935510102659,Egg Organic,Brand B,TandT,8
56.35449241285678,65.4434170752205,Egg Free Range,Brand C,Loblaws,5
69.22119122346862,45.97010246370919,Egg Free Range,Brand C,TandT,12
22.78737754351459,41.666716070426624,Egg Organic,Brand A,NoFrills,4
0.41300883423071355,48.480969203440466,Egg Regular,Brand B,Loblaws,4
69.44460534132085,22.868477996559815,Egg Organic,Brand A,Loblaws,9
10.664227611743845,43.909759731478985,Egg Regular,Brand B,NoFrills,2
3.7687169419135897,76.95177865891716,Egg Organic,Brand B,NoFrills,2
41.94164359923452,70.90950134892016,Egg Organic,Brand A,Loblaws,7
22.713739372473206,59.35859373814426,Egg Regular,Brand A,Loblaws,12
37.10553416254464,65.04492847670801,Egg Organic,Brand B,Loblaws,3
55.73909793885424,71.049073148733,Egg Organic,Brand A,Loblaws,12
5.1318446949636565,46.47439805137925,Egg Regular,Brand B,NoFrills,1
48.74514177478384,28.664779391167684,Egg Organic,Brand B,Loblaws,11
66.41167080162093,57.65094760233536,Egg Free Range,Brand C,TandT,12
19.67941064902581,37.612754904832684,Egg Free Range,Brand C,TandT,9
17.703662727610205,0.9177392664831132,Egg Organic,Brand A,Loblaws,4
11.436275546173565,52.005008552316575,Egg Organic,Brand C,NoFrills,9
5.31974970208481,31.404820904685185,Egg Organic,Brand C,TandT,1
39.16110203913878,73.41123472942039,Egg Free Range,Brand C,TandT,2
34.452049014600924,10.821351301781833,Egg Organic,Brand B,Loblaws,1
34.762405929579394,29.422912634564565,Egg Regular,Brand A,NoFrills,9
62.213964622928756,69.33507158809341,Egg Organic,Brand B,TandT,11
2.8868257042905316,61.95738679575734,Egg Regular,Brand B,Loblaws,3
14.522794052548706,39.26130617037415,Egg Free Range,Brand A,Loblaws,3
36.11999415398575,1.933085173033178,Egg Free Range,Brand C,TandT,7
16.79343666781671,19.680878209946677,Egg Free Range,Brand A,Loblaws,8
40.41484876243863,23.939734164401887,Egg Organic,Brand A,TandT,12
33.924086112985385,51.132185603771354,Egg Organic,Brand A,Loblaws,4
39.99110829717479,8.054649804905058,Egg Organic,Brand C,NoFrills,2
10.371650269911624,74.33680207112803,Egg Organic,Brand B,TandT,6
10.480072400970384,66.84057640991173,Egg Free Range,Brand B,Loblaws,1
29.04964165112469,22.32489493970759,Egg Regular,Brand C,NoFrills,6
47.908496276205405,33.77749246918596,Egg Organic,Brand A,TandT,3
45.84778197044972,26.61214477061294,Egg Regular,Brand A,TandT,3
64.1376079597324,27.161055299993603,Egg Regular,Brand C,TandT,9
56.97146080937236,23.801000790521503,Egg Free Range,Brand B,Loblaws,5
47.412497486067004,70.455600607628,Egg Regular,Brand C,TandT,11
56.58038795395754,22.226767390333116,Egg Regular,Brand B,NoFrills,4
9.250967469932512,66.88824906389229,Egg Organic,Brand B,Loblaws,3
17.79923267732374,62.9778825728409,Egg Free Range,Brand C,Loblaws,5
23.425563434706998,14.659839725764469,Egg Free Range,Brand A,NoFrills,3
28.700378737910647,17.919191857380792,Egg Free Range,Brand B,TandT,7
44.589705411326136,51.430438992958514,Egg Free Range,Brand C,NoFrills,3
56.657915047779674,36.329978231536224,Egg Organic,Brand A,TandT,12
